transaction_hash,sender_wallet,receiver_wallet,crypto_amount,crypto_type,timestamp,high_risk_wallet_flag,rapid_transfer_flag,mixer_flag
7579e59a41aa346c6c629f45181e871b9e9adaf278a5948734f23f4464801cbf,0x07b7f90580041e2621cf628c6bfdf8a46ba9fc0b,0xb8f369212b2c117760a308bb4b2e275533568439,0.519117,ETH,2026-03-10 12:26:07,0,0,1
5b5ba7f7ab0841a5c09e583951313f891d39332f3d11813eb4b3cb3369bb9277,0x07c8381337542fb69e386f4348148c824dedb7c4,0xe583cb0c46502dd85a94dd3a894fab11d3596b21,0.600571,USDT,2026-03-01 11:30:43,0,1,0
b53f5448bfb2cdd9b28526c41c1d1b5c3f9bc13e48336385df71cd52ef6bd35b,0x0e353f0f571e3a6018fafa5115e59a1933a347ea,0x55fab2eb801d2d08db79e9e986a2e2882da7f6c8,0.920989,USDT,2026-03-10 19:19:59,1,1,1
a84645dfb4f7f7af40840459f77defa27016fcfe9053c68c587df49cb5ed149a,0xeaf0caac6ed1f0ac0a3abc02e97dd5f29e4931a6,0x43046b63ae4ad0091517b592b349fc03a2958123,3.905828,BTC,2026-03-04 13:16:40,0,0,1
86e0a512208207315174f632a0fe0482b6ed0c9cee96a0e55047b7173fa33144,0x27c0282c77107fec143b24b76b58352ee8bb2a39,0x9105cff41e1b8ce3eb1d87a153c15b21d75a26fc,3.246017,USDT,2026-02-27 10:44:50,1,0,0
60ed771c72abbe2698be015f4c05e3329f886d33b80e41b18b4421453e7aa7d2,0xc146f3ceb08e82541eac98d5a38be378b0e15ee2,0x0e31bafbeb2e05ac40d75770add748d17a9d24a2,0.53617,BTC,2026-03-27 14:54:33,0,1,0
ed375ed6c74fbb67a64ed61712fa4d320e690181cdd350025b7b14f98b26fec9,0x90ff2e569f2fca71bd0c1bb08ddc86aa43a30936,0xdce386631e2cbe8669c171d2ca60c4825f0075b6,4.556344,ETH,2026-03-05 19:35:19,1,0,0
c84641969be44a526392f0431a7f413338364a0eafc7e49b63818e389b15d277,0x4ac6543354a3e125c9568736b2d09896ace3a3d3,0x0ddb06a85eb1f2c838ee90af2e693566446332cb,1.011021,USDT,2026-03-05 23:26:53,1,1,0
7bc7e9c23855a5078ecff34d4778504d0f89fda6997b5878cd129d8f47db51d1,0x84d1132c31fa53b5ccaf85ffbcbdab44187a427c,0x991b0a80ff78d669bd897ca725528668eae0f253,4.706131,BTC,2026-03-03 11:00:14,0,0,1
6b1550868050a7af5c8b9ed9db6a5bfc90aecd5a7b489b3348cb0006e4d277cd,0xbe6a51ccd87b00725bc61b72b5f00147e79b11bb,0x164ce2eacb51c104d07aa5858a75e5f8ca7060a2,1.505731,USDT,2026-03-22 14:08:27,1,1,0
e6febc6c4e6ed8a1fac51c648cbc3ca77fc4e2b68c14b2c5ae6e58325f091a85,0x13ea15e17db083320d09c7165ac8673dc1ddb3b4,0x544413633fa2af2df81daa2e12d0723dda3abf5e,3.002761,ETH,2026-03-09 12:55:46,1,1,1
18e89a8b2e689c58501936a42960fc93cb32594e3827985ab95901e89f0a03cd,0x0468969b713c524c267c50d3f360216a0989b738,0x3b1597e9799d7e38a668fc62ff1e30bea9a8c37f,3.006809,ETH,2026-03-07 00:23:24,0,0,0
ef8e8c01bffda38d5a83823a0141888b3f47800e8b7e6b79dbaad93b93e7cb74,0xb2c8e5d9aa70301a6d5f28149ef1d85273a48cb2,0x09e39db3d3148b5e6c6033e5dab08f7b73b0f6ff,2.240097,BTC,2026-03-19 03:39:32,1,0,0
2df429bf8eb1785ef72c4bfd73ee9251a878abac849cb532e660c1315966d863,0x1cd0aa749b91d3ee10620f407d648eae2cd0ab51,0x9553d269385dbc1793e6971db40494484a6f324b,2.515914,ETH,2026-03-16 15:03:17,1,1,1
66f34c827de39d66e17beaa3ee9ad072ec55e7559f8e869a6c8e3a52e2733848,0xec2794c272d59ac7158f891c7695525ef6987141,0x69477795bdc4341ab363352d549ac4f1b0f64b6a,2.404447,ETH,2026-03-13 18:05:22,0,1,1
df808dbb0244eb812873e4b6503d84e6871fc1dcf5e283d9eb1d40e7232b5456,0x6171c6d1e258502bc27030c6498c1d7590e87e58,0xcf4bb507fbdce6c1b3d14efe759a949e5b75493d,4.098562,ETH,2026-03-20 02:02:25,1,0,0
25db3286a4e54e82e662dff059af11509fe403feb06495fad119ecf63fa5d85d,0x1dfdde4494bd5c544cd1630678777f5f6d89221b,0x1c8db9ad8109c8c1ea082871de0950d864a41ef8,3.971923,BTC,2026-03-04 08:10:34,1,0,1
51b4f26371405a39f7218e176bcee614438cb0862f562ef0fb1391f35f9e9808,0x13230ab718fed72076e7d53a748e35a894bb8b34,0x1078682c613138ccd85822eaa8e8153a51c3d22a,4.997176,USDT,2026-03-26 02:01:11,1,1,0
fb0cd317c51571f816db1f616bf32a0d585d39f4de772eb405b7b1a678657807,0x33ba5ba58c245dba674499c18c3c8ca1a44d3c33,0xe2167c41eb576f9d28a1ca253e1f7a319210e43f,1.102373,BTC,2026-03-20 21:13:47,1,0,1
a8c310875a4b4db4383a195d93af6aaee00f34685c02f377c9fcc4cb283f03bb,0x1d9ed5c4a68cdad516dfe8ca632f913f72fd0f2c,0x11cbd3b56a685389c8cd359ab85ba07eae3d5463,0.531951,USDT,2026-03-02 10:44:56,1,1,0
5abd7e90226fc73a74069bc3e4b8e939e0c96bd446ddf22012888be151502a6f,0x871233f90894a9423f0e33bfe203f981b3f8bb99,0x4f0283697756075f7c3be42631e7eafac54a0a50,1.630339,USDT,2026-03-06 18:51:13,0,1,0
6a79839a361c4b974e378e445a6bb09d51eb9d87aba82340d0d02efe0a7d55db,0x0d3756d0a58ccfa95be70786dd8519223c06d6a9,0xd02b2fc7bfe79822d7e987f4ed208165d88c4ab2,4.178826,ETH,2026-03-01 03:53:43,0,1,1
031431fdd225b03e921a3896a3217d24415370ece4cae93cb31438e89872c70c,0xbd44516fe6eb026197636ad0741e9737eb000b9b,0xf1e37201c4f1f8486f558092d94a019e8d385ff7,4.960494,USDT,2026-03-14 15:28:15,1,1,0
e045a80ff1e07ec5a8401ecc5d4a1ca44e4887ddaaf09c1fbd466937648e3a47,0xecc1e182768728ddec3168ed72db65a9f88cb0fa,0xaca3fcc6936901b756a1b15b99b7cc253bcc64ec,4.43124,USDT,2026-03-01 18:40:12,0,0,1
2159fe38bd37cff0abe0d7725f3ee5d649c3968388c557b7172c02880edcff36,0xb8158786b4ada7e4d7cbbba6b382198c068a4339,0xe490f5bf90295da1f72cf04af718768c7afacc0a,1.937508,USDT,2026-03-15 18:24:21,1,0,1
04bb3125b507a1e9b342bb9a19e455de453a1c96c556bdd170e2c0f974404b3d,0x54deaa5011688d58a5925a1de4368f5fa98bae06,0x220486a431694065e0a02c35d78d680ce4efdb5a,1.153436,BTC,2026-03-28 19:04:23,0,1,1
b7191ca0865029a2ffb6267be2ed43f0a3e0343873cad634f1868aff50abff2f,0xe4c2fd43b138fa7a9a05444603339ea3f332b4b1,0xe3c98bd675b2325c29445ff3bc22596f695905a0,4.910046,USDT,2026-03-20 11:33:30,0,1,0
bd7fd61bb1d454f59dbbf14c035e3c36cc92144b52e3ec0bebb7ec00eb3ef9de,0xf97370d414e24c4ec47649a582fc69948f82c61d,0x6275d8a79e064589e1dce936a9f27011c9ba39ac,3.729445,ETH,2026-03-13 01:24:27,0,1,1
d4d162cadc7c2dd61e0df9a4a51add652667a7d80cb3ab1739d5d5edd722c688,0xc23f8abb5b71cd4f18dcd325de399c04b9c4c2c9,0x8882bb860bfa2488f352a141884cbdaab1fc7a05,3.954677,USDT,2026-03-11 11:19:40,0,0,0
6a1d58b9ce47affd8b40dd377d29dd5e5b44381fdd3bc0063b9fa47f788a6140,0xb8a25705d0bd77b4a225ccd72e3bd7bba3d52492,0xd41e04af256debf38151f1d274e940b0b54fed5a,3.919352,BTC,2026-03-16 21:01:43,0,0,0
82cfd97e676173c3fc59eb8aaae11d4b11fd7a973885e8f5e2c948c9d7940a0e,0x70964bcd2d5fe47adf7e22f521f0598d7320e6f0,0x3dd901d75c2f629de2d53bcd678442764756d7c0,3.991522,USDT,2026-03-08 10:27:01,0,1,1
78a8278214c079b59d7f243cdb81d0649fa789b75e2447adf57140e93d36a4ae,0xc6495a5257edbd227e4134aab3a857f68456db7f,0xf1bbd72d3c2c83167e0e7a8f58d357c690da6b24,0.771257,USDT,2026-03-15 18:13:03,0,0,0
8889892e5eba21d9344381bb2b30830e75f7ac3fd2ae88c109856c458bc1d303,0xbf24f36163800812eafe381c6e8a9ea5f9c9a4bf,0x00d5c8701f7e920b04222e6c81eaddd4256750bd,3.28485,BTC,2026-02-27 18:25:34,1,0,0
50e40cd87764ce7c17c3571a638823435bf48479c4320a16da856dd455b2abb3,0x6f9331fc1c688637c1001faf102d64be29eed072,0x78272e2e7f56e0e5cdf8aede357b000ad1ba0508,4.437513,ETH,2026-03-27 01:52:11,0,0,1
6d03230b1ece1fabda7014d620853658830f9a39c8fed989a2bb4d46474f2b33,0xfa44e322caabc5f72c1f594afb2f2eacaa45f617,0xf00c79a45c1c6298fb0a12eda9a74b01bd6a6201,1.115365,BTC,2026-03-13 19:42:17,1,1,1
68c05f6c760d23edad5ac39889ded8663d02577e9c54943f3b9c572df8549a20,0xa5ee0571bfbef6e728270b61b62ebd1db8512976,0x371e2bdca56fb4293d46ab1d70f459df3f24c4b6,0.832763,BTC,2026-03-10 22:35:09,0,0,0
126f0442f091e3a101e86e07f3c09cdc649ae85538af81970cf1755dcde7db3a,0x3561ba1472bb247e783e3533ac35cfa41b1b2b81,0xa31775ff96ac782cdc855e96f93fd163d9661880,3.700917,BTC,2026-03-12 23:12:40,1,1,1
36bf1c77b22a36d6c2c7f528226b52e2069e91ac9202a5bc89a582c613d46fcc,0x37ec897f5b3cc2dbd60e5a8a1c6b437b3a5b7fe7,0xccb37db22be698a9f9ed1df418d2344b04e49987,4.862925,USDT,2026-03-03 17:13:25,0,1,1
397e97497e0403362dc26f6cfd3bba96351c7166ef68c3d842bdb648430e69ee,0x2156ba29c119a50a8b4714b15644b6ae76860f18,0x30af78a62c51e81fff6444d8e584808785916dfc,0.845589,BTC,2026-03-08 20:20:42,0,0,1
124a448d16895dc87e3365d04cce337ff3d792182fdc0d254df283553a6f8a87,0x4dff54c460d15b4571c413b2c79757baa448c84a,0x7d709a28299c5d400b4e0ffa1702dcb04f04ff18,4.989911,BTC,2026-03-03 09:18:08,0,1,1
a813af7f7bcdd40d603c0ef07569090a2e1eadb028fc9841641777d7a86884ae,0xbc1c7af76177e33619d14b38555da8724b55b11c,0x7820517fc6a3d6f8514f40f8e9fa9d019e399dc7,3.792925,ETH,2026-03-11 00:38:11,1,0,1
df18eae24648fdb1147a59be1d7de9971019b3dce6e832a6d6209e00b7fca767,0xc1973dd71f40cf95e99627caf3356259173dbd38,0x2691efae7d34eb80330155dac49c27f6e1884042,2.18356,USDT,2026-03-20 13:25:26,0,1,0
5fe680663bd26cbb3f7729c8867a30dd19961dcfa119c7322e552b2faadbae9c,0xd4bfb0e4ddba9d3caca6ac8f87d16b6068eef15b,0x18ca949cc7dcb4a2c02a28f1678d506ef9c3127c,3.076451,ETH,2026-03-07 14:07:37,0,0,1
e2a918bd979e1531284ff9eae44f671692b31519d3f4a02b26044d23f704880a,0xad2785235f378ed9fba8bb23bc303e1b0d6bb021,0xc0c72b56dea709cb2907d93867ea5340af150fc7,4.008637,ETH,2026-03-11 18:15:39,1,0,0
89519d21582da6dcb126d7c1963e9fc3af914f66c2b9d355561e38739377b670,0x8635bd00fb25c1cf0b05c2c46db4280baf39acb1,0x6d65ba71c9ce776ea58cd79b5b1b6c2540ea22ab,0.357814,ETH,2026-03-08 04:54:16,1,1,1
903e20a565b533769e21bd4f8b6d78ec1ad8deb9127f7edf97256b298cb791fa,0xcceb0d306ca9022ebff64fd51e76f0dc0af578cd,0xd603e892ebcb552796f863d71538ed2024c9541b,1.474643,USDT,2026-03-22 01:57:01,0,0,1
733bdf61cf101186eae8690065d7c552595e3fe1dec7ad47393fd13f0be91c29,0xfe165da43720d165810ef15eaa7c9511d6b90351,0xcb1548eb302655b880a4386aaf97aa1173caea03,1.463351,BTC,2026-03-02 00:12:58,0,1,1
c9bb937c948d2d49dccda9f5dd4504d561edf7531d721f1851af2645085f62e1,0x3e215bccf597208c4b12280f4f62f4b8570b8862,0x61e5d521982d57c655af3abf6c53a230353041d4,3.988376,ETH,2026-03-25 01:09:11,1,1,1
88622b17eaafec448f535808c686cda4919dd6b5fc93367f8666db1fa2bbc199,0xbcbb4c2382694e1415c469e70ffd3f9cee1825c8,0x0a55120c1dd486d84b62fedbf06d153bc99a26c9,3.681031,BTC,2026-03-09 02:42:43,0,1,1
b070c694bf4a0124dcf0f41a1fd6af990bf35fcd3de0107f1e4c249d15c9fa24,0x8e3746e4ff80f6312271c804c0a8866863791d01,0x3d9e42ec37328c8120c3e3254305c8a916fb0296,4.798451,USDT,2026-02-28 02:59:16,0,0,0
1b30b40e6c881283437661be0bfac27073850e14aeffc9b01e053657efb1855f,0x409af63cee4503f10ed90e351b5fecb590266dcb,0x8e89297220a265bd8942c34ae2110d17f78aead3,4.226858,ETH,2026-03-13 21:53:10,1,0,1
14d613075c31a1a0d7f88d3398f1586d270a66f9c31e0a9853461c852244ddfa,0xeb1de9ce838f50cee390437c41733e6bdfa21dbd,0xef0fbdf6763029e86220c65ab4d84567e6a67560,2.298567,BTC,2026-03-03 23:36:47,1,0,1
8c86c4b91c2f157460f12b03964483d3734dff557394c2529b31a3e718547471,0xda653f6a6a31b4ebfee2464e6cd47e06cd4636c1,0x863544bb4c58458017d29ce0f4f9db18e7b0042c,1.21063,ETH,2026-03-01 06:44:35,0,1,1
d8d043ea565ec46ca4c7905357166fd312e583e0f57db866084caf6db63dc204,0x185e97f604094feaf96ded191829a329adfec850,0x5acb398061d1dc4181f1825c6797efabc7551867,0.797552,USDT,2026-03-01 19:30:55,1,0,0
2969feeb27d9cb7ec8ff287a0c39a44fbf2585ca499142d38c87c4a5a48d30b8,0x3dd2f94e563e8f045eebd9b45fce4339d11415d6,0x65dfd0e4c01d9d4deb0e186035ed425969776771,4.697653,BTC,2026-03-01 16:10:32,1,0,0
835731cae640ffcdb6c8627001bbd26305e16825f87e188c2aab25659b963079,0x4850aaece4360b0a476dada0348ac85667e55f4d,0xb5b0b9dd79970ea9aa60a276275a755d75023a5f,2.120463,ETH,2026-03-23 13:41:21,1,1,0
ab566a583fccaff92908990027ac89b99aa752dc12b337bbe7a9e334e7c7a616,0xb2c467770072f1415ce3d6dc7e5aed179604660b,0xb85a3874779627c5f496dae7a1480c821fe68705,0.832475,ETH,2026-03-11 01:21:19,0,0,1
2837d0abd0f1b0c9168007b404e1bccb5253b51dd8fc9cb6ed6e6ced8aeec9dd,0x73ab20b1b1acf4565f68271f2f4318802d3cb7bc,0x6eef1e6f2ced15df96227c37d9c7c01124b21850,3.451618,USDT,2026-03-17 13:01:35,0,1,0
23ebe1de5821c59ea86cd92cae3ab048faad6a916012faf28a3fd6b94e3f4b1e,0x3d09090776eacbca085259d81985b10f774b2f0e,0x881629e8c37c3bd1cc4531c98ed38f78423fc6a0,1.765652,BTC,2026-03-01 00:27:47,0,1,1
d958d7025bb3541e93d604e53ca8a69776e9b5efc4ff623fe4327370a6899abc,0x414418db4344a757137630dfbfe19a223d1b8742,0x8f982f985bb5d36858c4950aaf3f1bca000c21d1,1.096069,BTC,2026-03-18 17:35:31,1,0,0
e64be3e005194d5483292751da472b95491a0cde952f191c88fad978ef581a02,0x48f9553485b76bc6c96170fef72c798ecf4e4d93,0x8594c2bcce02bdc55699681eac60d6bd9a8b8801,3.81249,BTC,2026-02-28 14:43:55,0,0,0
6c2bf18400a5e1bb869616cd7f33237ac2562e0ff9754cd8197518f9fc4c93fb,0xe1f57070b03d197c13860457b162cb2e4a511745,0xe694fc920420bcbe022a0212192486ee2583241e,0.811763,BTC,2026-03-02 02:45:34,1,1,1
713b505eb9991e4ebc996363f60c147ade93143d1f72faa2ee407c1a7c90fd43,0xb27ebeff62a0b443eb7f65e390c002dee4c4cb0e,0xa0bb810b1ccd7df4d1a4e9d144c396c54ca6ac10,3.881233,USDT,2026-03-15 14:35:17,0,0,1
d81e53312cc4455c5ab0f7b33380e9263780369d7d21ad67bdeeb7b320e77026,0x9bd133154649d7dbec0d4fc650496aca44ce0dba,0x8a8ae1a7c84e435778e0e109760e153ea0406c7c,1.806605,ETH,2026-03-20 10:09:41,1,1,1
cf645a9f3a1daad1018caecb693242580bbd2948a65cd6ca11cd95adbbbfc372,0xae02691aba1d20185aa094a28a862ebca201cfd0,0x090e255cc295cc32295e05835ffdd732c90aeb4f,1.368742,USDT,2026-02-28 23:57:39,0,1,0
dcd8658c4d9afad942abfd33f5170808a0fbfc58ec35ce330a78f9c086e20be6,0xdfc2eb32fb0935b741cdfae4890728020db6716c,0x764f14042297b972700c97956ecee96cc5920df8,3.137454,BTC,2026-03-25 04:05:52,0,1,1
028e93713f8728b96fad14c14769ebc11d78bceef1ce2b64890566d4a4a37ccf,0xd4a6194431df9813c6720e32a89cc912f0ab7448,0x7b8ba491c4b81af2e3dbcadfd4cb407c65121046,0.301267,ETH,2026-03-06 04:30:29,1,1,0
3c9207703a40a16e468309721477a92f87a44ffc40d187b26ecce9159ec6655e,0x8eecc72586aa78b347200d25ab1e301af6b72fae,0x65afd71435f1a6194666a77ffcabaca23b807591,2.07165,ETH,2026-03-21 15:31:06,1,0,1
7fbde5a1f61a77f3b5368f67480f4f92998d614d16074069a5b0b662484e06b4,0xd4f127d94d775e2246eb6f40ba1cc1d4f0b57ab9,0xdcea3d8e83cde8507c2478c2322761de8fb731e4,0.847398,BTC,2026-03-25 02:38:49,0,1,0
999a99e38b658190fee217f5fd18765106c7e2dfe87ad232ccc74db431b95d37,0x0986e5e2d01b981a8ea1dd657eb883d2e52e1dd6,0x5641dac03bd4a7fe255ba43867a6ef476027cb67,0.304566,USDT,2026-03-18 05:16:26,1,1,0
8ce2f8d61d7a25b21a2e6f981398cdd029173125e75a67a1effec957848b3c8a,0x72bb5fbe3284734040fd0d9ea4979b015ff06d68,0x02a6a2f199970a9567e3620a025e1763fc5cfb57,0.090376,ETH,2026-03-26 19:53:29,1,1,1
f790ecbb287f28a2ad96df3569ef68c4fd7be9086fdccf07bb5f078cf427a4ad,0x9ef57ef456252a13cef6506079ae74767871ee67,0xb0df0e958b44c0599542501ee575dd52efc46c90,2.578802,ETH,2026-03-18 18:03:14,0,0,0
693148c8e0c603d616477badbebc886bf21705b1ac4999beb5d56afa663d3083,0xb79bfb81e7298e1b2399ab04b91baa98d85984ac,0xd4b8f21e4f4f4cc3f23c974da72fa083facbf436,3.371157,BTC,2026-03-18 13:50:43,1,0,0
6ccd1615094a5659631134a5c6dc16bfac09a748e5869122d85e72680bc4598f,0x864e867bbf789fe5c31cefb9a61cd27084c81efa,0x4f8881c44a073e11a684bfd03edd65cee43072d3,0.480661,USDT,2026-03-03 06:32:36,1,1,0
facb9b73ffdd4162a0d3b08ac96131b121048173c40783c09355eba7b4799431,0xb5915bdd0f97901ae5a94c3d167e802d94406f90,0x07560aa2c6603bb0550221258be71b976fabc3f5,0.137705,ETH,2026-03-09 03:53:18,0,0,0
76b5a191082da5badcf6b5ec1374e8f2f12429c234010ed76525390e956e5052,0x0b814f8d392f5c9704e9a1dc5b7fe1488abe5687,0x45cc8cf5b1cdde307e593b91fb406924e4212ac1,1.135024,USDT,2026-03-08 12:10:40,1,1,0
9c4e4def300fc2f694b3c025e7449972253318729b0905b9e82b7257bb3eab90,0x9c181f1f47473300180d3c6fdbd935a26d557417,0xbd50599975368fa8f2dd7f47f8adc2d7fe1ccbaf,0.600391,USDT,2026-02-27 10:04:58,1,1,1
2d039a7108b8a5ab8450721cecb5ee42e09896df826a45a967916a534d189c20,0xf4ef886790d61ff1ba177d9f5997c084fa0885ef,0x737e383533de3358f40c1993a09399a2728617f0,1.190776,USDT,2026-03-22 00:28:32,0,1,0
56855e135fd461df33aa9946457ee38e6e111fbc3485ae026f644839da955ebc,0xbff041c79f78968957602c17b6b022eb04eeefc4,0x9c9d0b8d5caaa17530ef5ae20ce5a33fc1beb1ad,0.896599,BTC,2026-03-02 12:45:06,1,1,1
b0ef4ba8fb9a116cc5bef0bc9c95155a2803aeefc08d33afecd7ea59965e9db2,0x459de3003f0de2ae4ae95bae928037dea988e0f9,0xb05e52c743d46a2a62c2226963447e34e213b73c,3.914182,ETH,2026-03-04 23:23:02,1,1,1
15a84f1007a749735d7c9705fe80a917e8955ab63705352970ee15d0aa9c2496,0xcbc02c7a3f51376da048c8d220a1d0405127ed74,0x59214775fd0f3ea69c11422f158f044a650ac594,0.281972,USDT,2026-03-18 17:27:17,1,0,1
c5c5e8a28a59269cbc78c805538f589c976e2c96b6477992cc90b9fce5a6937b,0xc866e7df55d58077e09cfe9b06246de5a499f555,0x400b2338a4603caf031fe4a376f644a5d64477fa,4.447784,USDT,2026-03-18 18:15:54,0,1,0
535c03b6583655a3794ef998b13be0fbba733969ef66c481b8d84f72ab1624ed,0xbf7d2fc50742309457ce2f261c20657571725ad2,0x4d6bc4672bd6f08345023020ea5c5b6ed893e386,3.041632,BTC,2026-03-19 03:10:18,0,0,0
a3a9d2ec0969e7cea9ad793a8c92a6072e7d1be0e05ce90969c955b5e770f502,0xe8f84acc9cbb2cbb91a37bb361a8f14aaa4874d5,0xf1a977c87d146a20e3ffe4415921196dad9e636c,1.921965,BTC,2026-03-03 19:36:30,1,0,1
b851092ba3264a8404f14d72cdee8b6ea2225f634e85d0ef9d8ffe5ed482f365,0xd1280a2592f69f9e38d223114683f0d775b4a7d6,0x0aa953963b26b5810661937ee06981dbb6ddda31,2.499187,BTC,2026-03-16 21:12:19,0,1,0
e35b69123fb6e856610f939d0aa2c46ecfa79e84cb4bef8e04507321c2edb693,0xc053dc66d08b946be7be01d02844f51d6e3390a8,0x7de0e98b576394a6e8e08beb0b397be25b874ded,4.185672,USDT,2026-03-03 11:55:35,0,0,1
8b5dbd446ad6fdee4dde72bcfb8c7c8c1b27b1a7bc4eef44913f2a0dfeca80aa,0x6d51188b693959fff0a6c6d375a8a0949488b2ab,0x9b1ff23965cc6d41e7b2ef876f6e06551dac8057,3.015922,ETH,2026-03-05 19:37:34,0,0,0
7063e2bc5ca531cb1cc22996f9eb55f15205a4d1c24df9211ea37f3f0a087059,0xa1722dd71eeaf6e40c2bd7e847babd0509d9ce7f,0x4f18e143b0e142141dc6df7d04581d7fc218d57e,4.82036,USDT,2026-03-17 19:11:52,1,0,1
d701235380e381845c96cf3bc333e8592f4d4ae9216a28419047a611f1071f3b,0x6bff47a2b26f97b6f6884da3c473968f9aee865e,0x804078efd7224bbec8ec418952eb5a6990dcb272,1.981204,ETH,2026-03-06 09:14:41,1,0,1
8633da47b0c1882aa19f78122861dd196b20d548a7998e5da936ad1b17196de6,0x17c2f6f6045036f22524bf1908057cb093125f17,0xfb79d82b0d52e595eff1ec346e49ac45a2d6aefc,4.215353,BTC,2026-03-02 23:47:08,0,1,0
cd5a80213b7cbe649502229ff8ea122db369cd09f59d320d86e0dcba01154bc1,0xa552fa01cdbe1e87070a88cff9f843746a763ae3,0x938b653724ec00d79ff2e99b11212ff930b8ab5e,1.08815,ETH,2026-03-02 15:36:19,0,0,1
4e2a91a9438768ce0ab4b99c5159999730eb905d0816f8b94c8664b1066702f1,0x5bf08b829c9b4a8e6f7cef776a9ab261ec4fd048,0xf70ae791ddea47564a035feaf2a715a9f70fe6bf,0.044921,BTC,2026-03-11 13:43:42,1,1,0
5d9231b87f31b066ac69c995fdff6c4e9e772b701c8cbc748986a7d37c519a2a,0x42a6a4629f8207b60c949c56fe8b1632c4d645a9,0x8bfe415efb4071796b319229decd6094aef766e3,4.315101,BTC,2026-03-19 23:33:54,0,1,0
84f0b7b5fc58d3257f750a7e850e8a412db5ec32982d938608bd61a63598c354,0x0eda33cd83ecb6cae24a9a4fcec0f58dd22b0571,0x9ae0f75bb4996bf646d656d70deb0861c1baf17e,3.55624,USDT,2026-03-18 02:26:09,0,1,1
a1c09c719effce072eed35af8e50f4911a8e83160cb052170f7f2a8158f9ae1f,0x68adb42ae33f081d3d945addf867f941169a79bd,0x29fc3ebce69142d90b53d9160ea08dfee87b6177,4.294677,USDT,2026-03-15 03:37:57,1,0,0
f784b1120799391a66b34e2d11c2a1eaa6c376d4f607434be6b756270aa21c03,0x74ac0c216747e0a7b25803fbac727f2b1a27ef3c,0x099ccde2733ee0cc394a636224876fc8cf02f3c9,3.041944,ETH,2026-03-04 12:05:26,0,1,0
bd34340b7ba00cd25d5b09d8a9e2ef4421c04a123e212878c345e39dcf60cf6f,0xbc68e61957b07affed6d6e80aedc09fae520f501,0x749fe30f2d69d90eb89c9ee03964f256c42112be,3.659746,ETH,2026-03-11 09:28:10,0,1,0
7445c7e02b5fdfbeb2572ed992125c213a1a57f58c3a86cb91967e1567efa506,0x28ccee9cf8c4e6bf66f1f79bd16d46fe3824a282,0x32a6e22cf948f41862ffbcc824023203b66d1611,3.499735,BTC,2026-03-15 17:22:34,0,1,1
500f042c20142f7d494858b7141f22f1dd74bf13085186eae6e867bbe3481148,0x01153f21d00c314a2429aff8dd5ac8aac1007127,0xf88c8ea6c6df01a3f9078d5f4bb9da835fcca049,0.688444,USDT,2026-03-15 12:08:33,0,0,0
3fe5207536fb09db30fd99c67592f253bb70af8b3e63cc70e2509580db07761a,0x960c57aecda037e9051671cbee7323c9c01ff57c,0x73d237c6d8c1805eb3f7512df338b2f668e120ee,4.989682,USDT,2026-03-06 17:49:24,0,1,0
c632863b44e0105fcae91b56019485f94dc313634c0a833ced22a1640e02ed0e,0xa7a20e989c3f607cfa869c7832ccd5fda572cb4e,0x509073518502b20b8baf917db4df9701b9955265,1.47445,ETH,2026-03-07 01:59:00,0,1,0
ac2d6030d303b3a44c50602a4ea91fdc02bca9bd1b8348c70cdebea1424bb0ab,0x8b88bf55bc803e0fabc59966bd0e5900dc4df938,0xf65f545f2ab300994a8454780f8cbd027a93ba4a,1.770283,BTC,2026-03-18 02:27:52,0,0,1
55e94218558a687eb5e08f694e413425de55868849e083bffb0af81bba2d664b,0x3875ab1140e74b795e97e058c27cae13a2fe6aa6,0xec9d1bf3c46f9f5329c70672c87ef73937d994c8,1.421594,USDT,2026-03-12 21:24:05,1,1,1
b98ca32cec92c5d46e5cef323b284ad4f493d5f0c049bd67a621b2bfd86e337e,0x7680d1f9d9859c894d210096c109f654729364f1,0xac55c2c3006c8b4cbcb2ead8dc235cf7d8543aec,0.912231,USDT,2026-03-18 11:33:01,0,0,0
2486416522ea0bfa4abf25e327e100408f6147a4134e44bf25ab1dbc273dd598,0x9228bdbc8f5c94e1784c7550ea323ef1c47cf353,0x647f8dc3ffcce20ae89eee942f68afe1b9e27b78,2.342844,BTC,2026-03-12 13:52:42,0,1,0
8788f159e97349706fa2505cc04125daedd461be3efe00d19dc0cc292e8548f2,0x68f0c8df95d64c9f86fc935fa1d944276c867b38,0x51ee342d12972a2c71ce7cfe372b91f1f3ab2557,4.51466,USDT,2026-02-27 13:00:47,0,1,1
65aa4672b3ffc0abc9291e51a862d0d227fd8898ce63868cef94f5d17fe7b9b7,0x3a6ce0094d387d7c4490204b50d55e8a6ac39208,0x8ace91570a7b5671fe21af4360ffdfd1c78fda68,3.248392,ETH,2026-03-24 04:29:17,1,0,0
2d8ef246ddd7ce6e8dd5d92de84e025f453536322d4b184aed96a003405ac965,0x41583fd9fef27fdaa4d3ced01bf3c8a2056b4eb9,0x4d82e40de526342fbfbab279a054da3e58ee916c,2.557657,ETH,2026-03-22 08:04:56,0,0,1
