customer_id,kyc_monthly_income,pep_flag,adverse_media_flag,total_txn_amount,avg_txn_amount,txn_count,unique_countries,high_risk,exception_count,avg_change_frequency,verified_ratio,label
CUST-29477,14109,1,1,2654666.4699999997,294962.9411111111,9.0,4.0,1.0,1.0,5.0,0.0,1
CUST-29478,188269,0,1,3478369.3600000003,248454.9542857143,14.0,5.0,1.0,1.0,2.0,0.0,1
CUST-29479,88204,1,1,2199933.76,244437.08444444442,9.0,3.0,1.0,2.0,3.5,1.0,1
CUST-29480,113265,0,0,2597866.39,288651.82111111115,9.0,3.0,1.0,2.0,1.5,0.5,1
CUST-29481,116518,1,1,2409159.39,301144.92375,8.0,3.0,1.0,8.0,3.125,0.75,1
CUST-29482,110343,0,1,2263611.8200000003,251512.42444444448,9.0,3.0,1.0,3.0,1.6666666666666667,0.6666666666666666,1
CUST-29483,79705,1,0,3556499.89,273576.91461538465,13.0,5.0,1.0,0.0,0.0,0.0,1
CUST-29484,149376,1,1,2361482.69,214680.24454545454,11.0,4.0,1.0,2.0,3.5,0.0,1
CUST-29485,196983,0,1,2996562.1,299656.21,10.0,4.0,1.0,0.0,0.0,0.0,1
CUST-29486,123502,1,0,2428736.1,220794.19090909092,11.0,5.0,1.0,1.0,5.0,0.0,1
CUST-29487,76766,1,1,2914010.48,224154.6523076923,13.0,6.0,1.0,0.0,0.0,0.0,1
CUST-29488,105132,0,0,395872.17,79174.434,5.0,3.0,1.0,0.0,0.0,0.0,1
CUST-29489,125644,1,1,1573526.6099999999,314705.322,5.0,1.0,0.0,0.0,0.0,0.0,1
CUST-29490,90960,1,0,2645100.83,203469.29461538463,13.0,6.0,1.0,1.0,4.0,0.0,1
CUST-29491,34932,0,1,1725640.9000000001,172564.09000000003,10.0,5.0,1.0,2.0,2.5,0.5,1
CUST-29492,147008,0,0,2411505.26,267945.0288888889,9.0,5.0,1.0,2.0,5.0,1.0,1
CUST-29493,101786,0,1,2498444.08,312305.51,8.0,3.0,1.0,1.0,1.0,1.0,1
CUST-29494,176024,0,1,1593720.12,159372.01200000002,10.0,2.0,1.0,1.0,3.0,1.0,1
CUST-29495,61695,1,0,3080241.27,385030.15875,8.0,5.0,1.0,3.0,3.0,0.3333333333333333,1
CUST-29496,167088,0,0,2391712.0,298964.0,8.0,4.0,1.0,0.0,0.0,0.0,1
CUST-29497,93631,1,0,2446121.4899999998,305765.18624999997,8.0,3.0,1.0,1.0,2.0,0.0,1
CUST-29498,12689,0,0,2707548.35,386792.62142857147,7.0,4.0,1.0,0.0,0.0,0.0,1
CUST-29499,37766,0,1,1735250.27,289208.37833333336,6.0,3.0,1.0,1.0,2.0,1.0,1
CUST-29500,97340,1,0,2544849.26,282761.0288888889,9.0,6.0,1.0,4.0,3.25,0.5,1
CUST-29501,33776,0,1,1226695.56,204449.26,6.0,2.0,1.0,2.0,3.0,1.0,1
CUST-29502,85013,0,0,2456227.42,245622.742,10.0,4.0,1.0,3.0,2.3333333333333335,0.3333333333333333,1
CUST-29503,146310,0,0,3569829.85,274602.29615384614,13.0,3.0,1.0,2.0,2.0,0.0,1
CUST-29504,162028,1,1,1389683.7,173710.4625,8.0,4.0,1.0,1.0,1.0,0.0,1
CUST-29505,62866,0,0,2941215.31,367651.91375,8.0,4.0,1.0,1.0,3.0,1.0,1
CUST-29506,143951,1,0,4246696.24,212334.812,20.0,7.0,1.0,0.0,0.0,0.0,1
CUST-29507,73917,0,1,1557915.62,173101.73555555556,9.0,4.0,1.0,1.0,4.0,1.0,1
CUST-29508,97648,0,0,2747275.75,249752.3409090909,11.0,5.0,1.0,1.0,3.0,0.0,1
CUST-29509,75572,0,0,3040493.35,253374.44583333333,12.0,4.0,1.0,3.0,2.3333333333333335,1.0,1
CUST-29510,102098,0,1,3947279.85,219293.325,18.0,6.0,1.0,1.0,2.0,0.0,1
CUST-29511,51362,1,0,2039771.15,169980.92916666667,12.0,5.0,1.0,2.0,3.5,0.5,1
CUST-29512,196544,0,0,1383089.6600000001,230514.94333333336,6.0,2.0,1.0,3.0,2.6666666666666665,0.3333333333333333,1
CUST-29513,105142,0,0,2688117.94,268811.794,10.0,3.0,1.0,1.0,1.0,0.0,1
CUST-29514,197802,0,1,2188777.7,273597.2125,8.0,5.0,1.0,2.0,3.0,0.0,1
CUST-29515,131264,0,0,3716064.49,285851.1146153846,13.0,5.0,1.0,1.0,1.0,1.0,1
CUST-29516,97167,1,0,1905542.7,272220.3857142857,7.0,2.0,0.0,0.0,0.0,0.0,1
CUST-29517,28890,0,0,3334196.26,303108.7509090909,11.0,5.0,1.0,3.0,4.333333333333333,1.0,1
CUST-29518,102461,1,0,1316819.6600000001,219469.94333333336,6.0,2.0,0.0,6.0,2.6666666666666665,0.5,1
CUST-29519,152807,1,0,2309919.39,209992.67181818184,11.0,3.0,1.0,1.0,1.0,1.0,1
CUST-29520,89554,1,1,1809957.28,258565.32571428572,7.0,2.0,1.0,1.0,4.0,1.0,1
CUST-29521,65168,1,1,2776175.48,213551.96,13.0,6.0,1.0,1.0,5.0,0.0,1
CUST-29522,83868,1,1,2712692.63,180846.17533333332,15.0,6.0,1.0,2.0,4.5,0.5,1
CUST-29523,22975,1,1,4029983.1399999997,287855.93857142853,14.0,5.0,1.0,1.0,2.0,0.0,1
CUST-29524,100494,1,1,2449113.43,272123.71444444446,9.0,4.0,1.0,3.0,3.6666666666666665,0.6666666666666666,1
CUST-29525,146265,1,1,3892274.85,259484.99000000002,15.0,3.0,0.0,2.0,4.0,1.0,1
CUST-29526,110025,1,0,2383380.17,264820.0188888889,9.0,3.0,1.0,1.0,4.0,1.0,1
CUST-29527,50947,0,1,3830498.72,273607.05142857146,14.0,6.0,1.0,2.0,4.0,0.5,1
CUST-29528,35378,1,1,2358469.9699999997,214406.36090909087,11.0,3.0,1.0,1.0,1.0,1.0,1
CUST-29529,146784,1,0,2812178.69,200869.9064285714,14.0,5.0,1.0,1.0,1.0,0.0,1
CUST-29530,146548,0,1,2046327.79,146166.27071428573,14.0,5.0,1.0,4.0,3.25,0.25,1
CUST-29531,114093,0,0,2233718.74,248190.97111111114,9.0,4.0,1.0,4.0,1.75,0.5,1
CUST-29532,166320,1,1,1326498.31,265299.662,5.0,4.0,1.0,1.0,4.0,0.0,1
CUST-29533,156624,1,0,3292355.32,299305.02909090905,11.0,5.0,1.0,1.0,4.0,0.0,1
CUST-29534,124713,0,1,2270732.12,206430.19272727275,11.0,5.0,1.0,2.0,3.0,1.0,1
CUST-29535,193322,0,1,1279719.56,182817.08000000002,7.0,3.0,1.0,3.0,2.3333333333333335,0.6666666666666666,1
CUST-29536,121377,1,0,2704367.12,270436.712,10.0,5.0,1.0,1.0,1.0,1.0,1
CUST-29537,179495,0,0,3324667.88,302242.53454545455,11.0,3.0,1.0,3.0,2.3333333333333335,0.3333333333333333,1
CUST-29538,127539,0,0,3669661.65,215862.44999999998,17.0,4.0,1.0,2.0,3.0,0.5,1
CUST-29539,64175,1,0,1016864.1,203372.82,5.0,5.0,1.0,2.0,4.0,0.5,1
CUST-29540,156794,1,0,1470636.52,163404.05777777778,9.0,4.0,1.0,0.0,0.0,0.0,1
CUST-29541,158785,0,1,2271379.88,324482.83999999997,7.0,2.0,0.0,7.0,2.5714285714285716,0.42857142857142855,1
CUST-29542,172498,1,1,2786166.44,253287.85818181818,11.0,6.0,1.0,5.0,2.8,0.4,1
CUST-29543,197429,0,1,3385627.21,241830.51499999998,14.0,2.0,1.0,1.0,5.0,0.0,1
CUST-29544,130471,0,0,1390606.32,154511.81333333335,9.0,4.0,1.0,7.0,3.2857142857142856,0.14285714285714285,1
CUST-29545,144096,1,1,4949046.37,274947.0205555556,18.0,6.0,1.0,2.0,5.0,0.5,1
CUST-29546,61972,0,1,3555144.19,273472.63,13.0,2.0,0.0,3.0,2.6666666666666665,0.3333333333333333,1
CUST-29547,198345,1,0,2299629.09,229962.90899999999,10.0,1.0,0.0,0.0,0.0,0.0,1
CUST-29548,119313,0,0,1604190.95,145835.5409090909,11.0,4.0,1.0,1.0,1.0,1.0,1
CUST-29549,58428,0,0,1842180.45,141706.18846153846,13.0,4.0,1.0,3.0,1.3333333333333333,0.3333333333333333,1
CUST-29550,22889,0,0,3147571.17,242120.85923076922,13.0,4.0,1.0,1.0,1.0,0.0,1
CUST-29551,55428,1,1,1569938.7600000002,261656.46000000005,6.0,1.0,0.0,2.0,2.5,0.0,1
CUST-29552,25851,0,1,2788112.74,214470.2107692308,13.0,3.0,1.0,1.0,3.0,0.0,1
CUST-29553,50270,1,0,1602055.75,267009.2916666667,6.0,2.0,1.0,2.0,2.0,0.5,1
CUST-29554,93226,0,1,1915208.05,273601.15,7.0,5.0,1.0,2.0,3.0,0.5,1
CUST-29555,173087,0,0,2569437.91,171295.86066666667,15.0,3.0,1.0,1.0,4.0,0.0,1
CUST-29556,10319,0,1,2040029.86,204002.986,10.0,7.0,1.0,0.0,0.0,0.0,1
CUST-29557,134432,0,1,2952853.85,227142.60384615386,13.0,4.0,1.0,1.0,2.0,0.0,1
CUST-29558,82237,1,0,3001498.13,230884.47153846154,13.0,4.0,1.0,1.0,5.0,0.0,1
CUST-29559,14188,0,1,1905225.16,211691.68444444443,9.0,4.0,1.0,1.0,1.0,0.0,1
CUST-29560,99486,1,1,2948222.93,294822.293,10.0,4.0,1.0,0.0,0.0,0.0,1
CUST-29561,154673,1,1,3190674.85,245436.52692307692,13.0,5.0,1.0,0.0,0.0,0.0,1
CUST-29562,114483,0,0,1404621.76,175577.72,8.0,3.0,0.0,3.0,2.6666666666666665,0.6666666666666666,1
CUST-29563,157128,1,1,1626912.43,180768.04777777777,9.0,4.0,1.0,5.0,3.0,0.6,1
CUST-29564,31004,1,0,1029898.0499999999,171649.675,6.0,2.0,1.0,0.0,0.0,0.0,1
CUST-29565,29245,1,1,3589434.81,326312.25545454543,11.0,5.0,1.0,2.0,3.0,0.5,1
CUST-29566,101207,1,0,1725679.89,172567.989,10.0,3.0,0.0,2.0,3.0,1.0,1
CUST-29567,87432,1,0,1385442.6600000001,346360.66500000004,4.0,3.0,1.0,3.0,2.6666666666666665,0.3333333333333333,1
CUST-29568,82264,0,0,3212087.44,267673.9533333333,12.0,4.0,1.0,1.0,3.0,0.0,1
CUST-29569,133296,0,0,4495508.25,299700.55,15.0,5.0,1.0,2.0,4.0,1.0,1
CUST-29570,11321,1,1,1359617.53,151068.61444444445,9.0,3.0,1.0,3.0,3.0,0.6666666666666666,1
CUST-29571,21660,1,0,2731077.7199999997,182071.84799999997,15.0,3.0,1.0,3.0,1.0,0.0,1
CUST-29572,106462,0,0,3187487.5,212499.16666666666,15.0,2.0,0.0,3.0,1.3333333333333333,0.3333333333333333,1
CUST-29573,171707,0,1,4173201.67,596171.6671428571,7.0,3.0,1.0,1.0,2.0,1.0,1
CUST-29574,45543,1,0,2633057.39,263305.739,10.0,4.0,0.0,4.0,2.25,0.75,1
CUST-29575,171882,1,0,936966.6000000001,187393.32,5.0,2.0,0.0,2.0,3.0,0.5,1
CUST-29576,20879,1,0,1669272.4699999997,278212.0783333333,6.0,1.0,0.0,1.0,3.0,0.0,1
CUST-29577,160459,1,0,1896424.3599999999,237053.04499999998,8.0,4.0,1.0,1.0,4.0,1.0,1
CUST-29578,126870,0,1,2957571.23,268870.1118181818,11.0,4.0,1.0,3.0,4.666666666666667,0.6666666666666666,1
CUST-29579,12276,1,0,2293813.58,229381.358,10.0,7.0,1.0,7.0,3.142857142857143,0.14285714285714285,1
CUST-29580,51020,1,0,2817774.44,234814.53666666665,12.0,6.0,1.0,0.0,0.0,0.0,1
CUST-29581,131192,0,1,1731660.73,216457.59125,8.0,3.0,1.0,2.0,3.0,1.0,1
CUST-29582,127653,1,0,1452079.4,290415.88,5.0,3.0,1.0,2.0,4.5,0.0,1
CUST-29583,129573,0,0,2541638.02,282404.22444444447,9.0,5.0,1.0,3.0,2.0,0.6666666666666666,1
CUST-29584,77980,0,1,1870997.54,267285.36285714287,7.0,3.0,1.0,5.0,3.8,0.8,1
CUST-29585,153864,1,0,2651960.11,265196.011,10.0,4.0,1.0,1.0,4.0,0.0,1
CUST-29586,135397,0,1,2541761.63,195520.12538461538,13.0,4.0,1.0,3.0,3.0,1.0,1
CUST-29587,118274,1,0,1972496.1,164374.67500000002,12.0,4.0,1.0,4.0,3.5,0.5,1
CUST-29588,151204,1,0,2365835.32,295729.415,8.0,3.0,0.0,2.0,4.5,0.5,1
CUST-29589,138480,1,1,1405993.82,175749.2275,8.0,4.0,1.0,5.0,2.0,0.2,1
CUST-29590,81466,0,0,3425124.41,380569.3788888889,9.0,4.0,1.0,1.0,2.0,0.0,1
CUST-29591,75067,0,1,445951.75,89190.35,5.0,3.0,1.0,1.0,1.0,0.0,1
CUST-29592,123277,0,0,1784599.08,446149.77,4.0,2.0,0.0,5.0,3.8,0.6,1
CUST-29593,69572,0,1,2834337.64,257667.0581818182,11.0,4.0,1.0,3.0,2.3333333333333335,0.6666666666666666,1
CUST-29594,142504,1,0,1803150.8499999999,200350.09444444443,9.0,3.0,1.0,1.0,1.0,0.0,1
CUST-29595,140875,1,1,2205850.72,183820.89333333334,12.0,3.0,1.0,0.0,0.0,0.0,1
CUST-29596,50847,0,1,2708236.43,225686.36916666667,12.0,4.0,0.0,0.0,0.0,0.0,1
CUST-29597,82171,0,0,1713169.46,171316.946,10.0,4.0,1.0,3.0,3.3333333333333335,1.0,1
CUST-29598,73746,1,0,3171734.08,198233.38,16.0,3.0,1.0,1.0,2.0,1.0,1
CUST-29599,187688,0,0,2290447.69,286305.96125,8.0,1.0,0.0,1.0,5.0,0.0,1
CUST-29600,118230,0,0,2130154.57,236683.8411111111,9.0,4.0,1.0,1.0,3.0,0.0,1
CUST-29601,39385,0,0,3616253.66,278173.35846153845,13.0,6.0,1.0,2.0,1.0,0.5,1
CUST-29602,59995,0,0,3405433.48,261956.42153846152,13.0,5.0,1.0,2.0,3.0,0.0,1
CUST-29603,170383,1,1,1846062.68,205118.07555555555,9.0,5.0,1.0,1.0,5.0,1.0,1
CUST-29604,26623,0,1,2651451.31,265145.131,10.0,6.0,1.0,2.0,3.0,0.5,1
CUST-29605,19963,1,1,2438096.08,243809.608,10.0,4.0,1.0,3.0,4.0,0.6666666666666666,1
CUST-29606,16980,1,0,1506231.04,376557.76,4.0,1.0,0.0,1.0,5.0,1.0,1
CUST-29607,176258,1,0,4117874.08,316759.5446153846,13.0,5.0,1.0,1.0,1.0,0.0,1
CUST-29608,194696,0,1,4267913.72,328301.0553846154,13.0,5.0,1.0,0.0,0.0,0.0,1
CUST-29609,117302,0,1,1721606.79,172160.679,10.0,3.0,1.0,1.0,2.0,0.0,1
CUST-29610,29654,1,0,2819352.27,256304.75181818183,11.0,3.0,1.0,1.0,1.0,1.0,1
CUST-29611,25789,0,1,2486233.9,207186.15833333333,12.0,2.0,1.0,3.0,3.3333333333333335,0.6666666666666666,1
CUST-29612,102419,0,1,1369677.46,195668.20857142858,7.0,4.0,1.0,0.0,0.0,0.0,1
CUST-29613,108246,0,0,2671344.14,242849.46727272728,11.0,3.0,1.0,2.0,2.0,1.0,1
CUST-29614,53275,1,1,1876902.01,208544.66777777777,9.0,4.0,1.0,6.0,3.3333333333333335,0.5,1
CUST-29615,127466,1,0,2396460.63,184343.12538461538,13.0,5.0,1.0,0.0,0.0,0.0,1
CUST-29616,182117,1,0,1019386.26,203877.252,5.0,4.0,1.0,3.0,2.6666666666666665,0.3333333333333333,1
CUST-29617,168511,0,1,3439981.84,286665.1533333333,12.0,5.0,1.0,1.0,4.0,0.0,1
CUST-29618,103889,1,1,3781073.97,270076.71214285714,14.0,2.0,1.0,0.0,0.0,0.0,1
CUST-29619,46072,0,1,5396295.180000001,359753.01200000005,15.0,5.0,1.0,2.0,1.5,0.5,1
CUST-29620,145901,1,1,754526.07,107789.43857142856,7.0,2.0,0.0,0.0,0.0,0.0,1
CUST-29621,85984,0,1,4582913.75,269583.1617647059,17.0,6.0,1.0,8.0,2.625,0.25,1
CUST-29622,15978,1,1,2609905.18,260990.518,10.0,4.0,1.0,5.0,4.0,0.4,1
CUST-29623,150440,0,0,3278729.69,327872.969,10.0,2.0,1.0,0.0,0.0,0.0,1
CUST-29624,187151,0,0,3391782.65,242270.18928571427,14.0,6.0,1.0,1.0,2.0,0.0,1
CUST-29625,23891,0,0,3108542.27,310854.227,10.0,3.0,1.0,3.0,1.6666666666666667,0.0,1
CUST-29626,114926,0,0,361037.41000000003,72207.482,5.0,2.0,0.0,0.0,0.0,0.0,1
CUST-29627,178617,1,1,1502025.21,214575.03,7.0,3.0,1.0,2.0,3.0,0.5,1
CUST-29628,26660,1,0,1252794.91,250558.982,5.0,5.0,1.0,2.0,3.0,0.5,1
CUST-29629,42595,0,0,1542919.49,154291.949,10.0,6.0,1.0,4.0,1.75,1.0,1
CUST-29630,76393,0,0,3391043.09,376782.5655555555,9.0,2.0,0.0,4.0,1.75,0.5,1
CUST-29631,54470,0,0,3578015.89,357801.58900000004,10.0,1.0,0.0,1.0,5.0,1.0,1
CUST-29632,48613,0,1,634995.07,105832.51166666666,6.0,3.0,0.0,0.0,0.0,0.0,1
CUST-29633,63947,1,1,2720873.07,247352.09727272726,11.0,3.0,1.0,1.0,1.0,0.0,1
CUST-29634,58407,1,1,3592374.4,256598.17142857143,14.0,5.0,1.0,0.0,0.0,0.0,1
CUST-29635,73804,1,1,2519889.42,229080.85636363635,11.0,4.0,0.0,3.0,3.3333333333333335,1.0,1
CUST-29636,102093,1,0,1681907.6199999999,240272.51714285713,7.0,3.0,1.0,1.0,4.0,1.0,1
CUST-29637,152031,0,0,1450598.02,181324.7525,8.0,4.0,1.0,2.0,1.5,0.5,1
CUST-29638,21788,1,0,1431833.24,178979.155,8.0,5.0,1.0,1.0,5.0,1.0,1
CUST-29639,24223,1,0,985486.78,164247.79666666666,6.0,1.0,0.0,4.0,2.0,0.25,1
CUST-29640,191951,0,1,2971533.55,371441.69375,8.0,4.0,1.0,1.0,4.0,0.0,1
CUST-29641,36942,0,1,3834144.08,239634.005,16.0,3.0,1.0,0.0,0.0,0.0,1
CUST-29642,40877,0,1,2694423.37,244947.5790909091,11.0,4.0,1.0,4.0,3.75,0.25,1
CUST-29643,198408,0,0,3289685.65,299062.3318181818,11.0,5.0,1.0,0.0,0.0,0.0,1
CUST-29644,150678,1,1,2471928.69,274658.74333333335,9.0,3.0,1.0,4.0,2.5,0.75,1
CUST-29645,70814,1,0,571558.08,142889.52,4.0,1.0,0.0,1.0,4.0,0.0,1
CUST-29646,73515,1,1,2684927.72,298325.30222222226,9.0,5.0,1.0,1.0,3.0,0.0,1
CUST-29647,191098,1,1,2023330.57,289047.22428571427,7.0,3.0,1.0,3.0,3.6666666666666665,0.6666666666666666,1
CUST-29648,103556,0,1,745902.5700000001,106557.51000000001,7.0,4.0,1.0,1.0,1.0,0.0,1
CUST-29649,124596,0,0,2683396.54,268339.654,10.0,4.0,1.0,3.0,3.0,0.3333333333333333,1
CUST-29650,59571,1,0,2224063.35,247118.15000000002,9.0,3.0,1.0,3.0,2.6666666666666665,0.6666666666666666,1
CUST-29651,192983,1,0,2706046.5500000003,225503.87916666668,12.0,6.0,1.0,1.0,1.0,0.0,1
CUST-29652,15757,0,0,2199998.24,219999.82400000002,10.0,3.0,1.0,3.0,4.333333333333333,1.0,1
CUST-29653,108631,0,1,3225580.75,358397.8611111111,9.0,6.0,1.0,5.0,4.0,0.4,1
CUST-29654,101865,1,0,2280499.86,175423.06615384616,13.0,4.0,1.0,4.0,3.0,0.75,1
CUST-29655,188719,0,0,3105107.8000000003,258758.98333333337,12.0,4.0,1.0,1.0,5.0,1.0,1
CUST-29656,31534,0,1,3724916.87,372491.68700000003,10.0,5.0,1.0,4.0,3.5,0.25,1
CUST-29657,187815,0,1,2323078.48,258119.8311111111,9.0,4.0,1.0,0.0,0.0,0.0,1
CUST-29658,31823,0,0,3424526.21,285377.18416666664,12.0,4.0,1.0,2.0,1.5,0.0,1
CUST-29659,105489,1,1,3320239.7,221349.31333333335,15.0,7.0,1.0,1.0,5.0,0.0,1
CUST-29660,125425,0,0,854586.83,142431.13833333334,6.0,4.0,1.0,1.0,2.0,1.0,1
CUST-29661,84426,1,1,3325619.7,369513.30000000005,9.0,3.0,0.0,2.0,3.5,1.0,1
CUST-29662,145172,0,1,353589.55000000005,88397.38750000001,4.0,3.0,1.0,3.0,3.6666666666666665,1.0,1
CUST-29663,143151,1,1,2098593.7199999997,209859.37199999997,10.0,3.0,0.0,2.0,3.5,1.0,1
CUST-29664,177717,1,1,2729948.0300000003,227495.6691666667,12.0,4.0,1.0,1.0,4.0,0.0,1
CUST-29665,142989,1,0,2787621.91,232301.82583333334,12.0,5.0,1.0,3.0,4.0,0.0,1
CUST-29666,23019,0,1,3017831.95,274348.3590909091,11.0,1.0,0.0,0.0,0.0,0.0,1
CUST-29667,154473,1,0,2684133.2,206471.78461538462,13.0,2.0,0.0,1.0,2.0,1.0,1
CUST-29668,71773,1,0,708502.53,88562.81625,8.0,5.0,1.0,2.0,3.5,0.5,1
CUST-29669,16548,1,1,1116887.52,223377.50400000002,5.0,2.0,1.0,2.0,4.0,0.5,1
CUST-29670,93969,0,1,3353540.61,279461.71749999997,12.0,2.0,0.0,5.0,3.6,0.2,1
CUST-29671,23246,0,0,3539702.93,272284.8407692308,13.0,5.0,1.0,1.0,5.0,0.0,1
CUST-29672,174447,0,1,935980.15,233995.0375,4.0,1.0,0.0,0.0,0.0,0.0,1
CUST-29673,168238,1,0,2154556.49,307793.7842857143,7.0,2.0,1.0,3.0,3.0,0.6666666666666666,1
CUST-29674,101450,1,0,3001678.35,272879.85000000003,11.0,4.0,1.0,2.0,3.5,0.5,1
CUST-29675,154611,1,0,1275990.4,182284.34285714285,7.0,3.0,1.0,0.0,0.0,0.0,1
CUST-29676,70955,1,1,1077525.74,119725.08222222222,9.0,5.0,1.0,0.0,0.0,0.0,1
CUST-29677,86036,0,1,2233205.54,248133.9488888889,9.0,4.0,1.0,1.0,2.0,1.0,1
CUST-29678,131774,1,1,1994656.9400000002,284950.99142857146,7.0,2.0,0.0,2.0,4.5,1.0,1
CUST-29679,121093,0,1,3222164.5100000002,358018.2788888889,9.0,4.0,1.0,1.0,5.0,1.0,1
CUST-29680,156421,0,1,3814563.33,381456.333,10.0,4.0,1.0,2.0,3.0,0.5,1
CUST-29681,197292,1,0,2467285.23,274142.80333333334,9.0,3.0,0.0,1.0,5.0,1.0,1
CUST-29682,48299,1,0,3141768.01,224412.0007142857,14.0,4.0,1.0,2.0,3.0,0.0,1
CUST-29683,71770,1,0,1640841.5699999998,328168.31399999995,5.0,2.0,0.0,1.0,1.0,0.0,1
CUST-29684,40171,1,0,1888566.3199999998,236070.78999999998,8.0,5.0,1.0,2.0,2.0,1.0,1
CUST-29685,169489,1,1,2392208.3200000003,398701.3866666667,6.0,3.0,1.0,1.0,1.0,0.0,1
CUST-29686,128541,0,1,2712369.99,226030.83250000002,12.0,4.0,1.0,2.0,2.5,0.5,1
CUST-29687,103203,0,1,1494125.6500000001,298825.13,5.0,2.0,1.0,2.0,2.0,0.5,1
CUST-29688,142754,0,1,1678854.42,167885.44199999998,10.0,2.0,1.0,1.0,4.0,0.0,1
CUST-29689,119377,1,0,1366688.21,151854.24555555556,9.0,2.0,1.0,2.0,4.0,0.0,1
CUST-29690,184033,1,1,1124797.0899999999,281199.27249999996,4.0,4.0,1.0,2.0,2.5,0.0,1
CUST-29691,158073,1,0,3758610.41,341691.85545454547,11.0,4.0,1.0,3.0,2.3333333333333335,0.0,1
CUST-29692,109324,0,1,2307239.7800000003,192269.9816666667,12.0,6.0,1.0,1.0,2.0,1.0,1
CUST-29693,101125,1,0,1159417.23,289854.3075,4.0,3.0,1.0,2.0,3.0,0.5,1
CUST-29694,113571,1,0,3202781.77,246367.82846153848,13.0,6.0,1.0,1.0,5.0,0.0,1
CUST-29695,38722,1,1,5549258.0600000005,369950.53733333334,15.0,7.0,1.0,3.0,3.0,0.0,1
CUST-29696,163084,1,1,2568607.8200000003,256860.78200000004,10.0,3.0,0.0,0.0,0.0,0.0,1
CUST-29697,149829,0,1,1718598.02,286433.00333333336,6.0,2.0,0.0,1.0,4.0,1.0,1
CUST-29698,20219,0,1,1342722.08,167840.26,8.0,3.0,0.0,1.0,1.0,0.0,1
CUST-29699,173693,1,1,3354987.09,335498.709,10.0,4.0,1.0,3.0,2.3333333333333335,0.3333333333333333,1
CUST-29700,160154,0,1,1941999.22,277428.46,7.0,5.0,1.0,3.0,3.6666666666666665,0.3333333333333333,1
CUST-29701,105109,0,0,2944034.4299999997,267639.4936363636,11.0,3.0,0.0,2.0,2.5,0.5,1
CUST-29702,175007,0,0,1596687.1199999999,228098.15999999997,7.0,3.0,1.0,0.0,0.0,0.0,1
CUST-29703,33507,0,1,1710088.33,155462.57545454547,11.0,3.0,0.0,4.0,3.75,0.0,1
CUST-29704,30749,0,0,2072518.42,296074.06,7.0,1.0,0.0,1.0,1.0,0.0,1
CUST-29705,160914,0,1,2073000.84,172750.07,12.0,4.0,1.0,2.0,3.0,1.0,1
CUST-29706,32399,1,0,2642929.15,377561.3071428571,7.0,1.0,0.0,3.0,3.3333333333333335,0.3333333333333333,1
CUST-29707,174158,0,1,3668361.38,305696.7816666667,12.0,3.0,1.0,0.0,0.0,0.0,1
CUST-29708,23589,0,0,1193837.31,132648.59,9.0,4.0,1.0,2.0,4.5,1.0,1
CUST-29709,125852,0,0,1893209.9500000002,172109.99545454548,11.0,5.0,1.0,1.0,3.0,1.0,1
CUST-29710,190885,0,0,1171957.75,195326.29166666666,6.0,3.0,1.0,1.0,2.0,1.0,1
CUST-29711,91177,0,0,1675452.33,209431.54125,8.0,3.0,1.0,2.0,2.0,0.5,1
CUST-29712,179164,0,1,516551.23,172183.74333333332,3.0,3.0,1.0,1.0,2.0,1.0,1
CUST-29713,101448,1,0,1709400.81,170940.081,10.0,5.0,1.0,2.0,3.0,1.0,1
CUST-29714,132988,0,0,1468256.41,183532.05125,8.0,2.0,0.0,3.0,3.0,0.6666666666666666,1
CUST-29715,151457,0,1,2466283.54,352326.22000000003,7.0,2.0,1.0,1.0,3.0,1.0,1
CUST-29716,162365,1,0,1095469.32,273867.33,4.0,1.0,0.0,1.0,3.0,0.0,1
CUST-29717,55509,0,0,3682126.13,334738.7390909091,11.0,3.0,1.0,0.0,0.0,0.0,1
CUST-29718,38660,0,1,3130799.82,260899.985,12.0,3.0,1.0,2.0,2.0,1.0,1
CUST-29719,157226,1,0,1560027.88,195003.485,8.0,4.0,1.0,3.0,2.0,0.6666666666666666,1
CUST-29720,64230,1,0,1042375.51,148910.78714285715,7.0,2.0,1.0,2.0,3.5,0.5,1
CUST-29721,13092,1,0,3160214.37,243093.41307692308,13.0,4.0,1.0,1.0,2.0,0.0,1
CUST-29722,109232,1,0,2846168.31,258742.57363636364,11.0,4.0,1.0,1.0,4.0,0.0,1
CUST-29723,37235,0,0,1861727.01,265961.0014285714,7.0,3.0,0.0,2.0,3.0,0.5,1
CUST-29724,69193,0,0,2438007.47,243800.74700000003,10.0,5.0,1.0,2.0,4.0,1.0,1
CUST-29725,73669,0,0,2772324.07,277232.407,10.0,5.0,1.0,2.0,3.5,0.5,1
CUST-29726,194909,0,0,2910560.32,223889.25538461536,13.0,4.0,1.0,2.0,2.5,0.5,1
CUST-29727,122958,0,0,2116570.87,264571.35875,8.0,3.0,1.0,1.0,3.0,1.0,1
CUST-29728,36319,1,0,3125659.05,284150.8227272727,11.0,4.0,1.0,1.0,4.0,1.0,1
CUST-29729,62605,0,0,1311692.6199999999,145743.62444444443,9.0,3.0,0.0,0.0,0.0,0.0,1
